date,etf,sector,mkt_cap,mkt_price,rel_norm_price_to_book
2006-08-23,XLV,Healthcare,1904.649,32.28,0.9419228520170844
2006-08-23,XLY,Consumer discretionary,487.8029,32.41,0.9871863574478544
2006-08-24,XLB,Materials,795.0266,31.47,1.0118499774030472
2006-08-24,XLE,Energy,4717.44,57.77,1.0694464409437179
2006-08-24,XLF,Financials,1985.055,27.1295,1.0266622235192902
2006-08-24,XLI,Industrials,1111.419,31.93,0.9740549387593476
2006-08-24,XLK,Information technology,1534.539,20.68,0.9497698624981429
2006-08-24,XLP,Consumer staples,1461.31,25.28,0.8347889231189034
2006-08-24,XLU,Utilities,2646.536,34.31,1.2142391355298625
2006-08-24,XLV,Healthcare,1917.63,32.5,0.9483406834631645
2006-08-24,XLY,Consumer discretionary,485.2442,32.24,0.9802432404983444
2006-08-25,XLB,Materials,731.2559,31.57,1.0156499320506784
2006-08-25,XLE,Energy,4506.752,58.22,1.073751670098928
2006-08-25,XLF,Financials,1947.776,26.9833,1.0199874886407168
2006-08-25,XLI,Industrials,1108.573,31.94,0.9738301726415033
2006-08-25,XLK,Information technology,1538.991,20.74,0.9527884162374151
2006-08-25,XLP,Consumer staples,1458.998,25.24,0.8344875428496761
2006-08-25,XLU,Utilities,2703.148,34.31,1.2129561109004874
2006-08-25,XLV,Healthcare,1909.054,32.52,0.9473219825076276
2006-08-25,XLY,Consumer discretionary,485.2442,32.24,0.9786072889425677
2006-08-28,XLB,Materials,730.561,31.54,1.009048383173592
2006-08-28,XLE,Energy,4484.763,57.38,1.0529371213748204
2006-08-28,XLF,Financials,1961.844,27.1782,1.0223294846091104
2006-08-28,XLI,Industrials,1103.465,32.07,0.9757062485953748
2006-08-28,XLK,Information technology,1553.09,20.93,0.9587117827661484
2006-08-28,XLP,Consumer staples,1464.779,25.34,0.8366882030076699
2006-08-28,XLU,Utilities,2740.917,34.57,1.2174424688503918
2006-08-28,XLV,Healthcare,1921.382,32.73,0.9506129354723967
2006-08-28,XLY,Consumer discretionary,490.0605,32.56,0.9855966274722647
2006-08-29,XLB,Materials,733.5722,31.67,1.0127853649114957
2006-08-29,XLE,Energy,4490.838,57.02,1.0431635339042122
2006-08-29,XLF,Financials,1853.648,27.0645,1.01640002473027
2006-08-29,XLI,Industrials,1085.32,32.15,0.9751313506895972
2006-08-29,XLK,Information technology,1554.516,21.12,0.9646372131181793
2006-08-29,XLP,Consumer staples,1499.226,25.43,0.8388115338265356
2006-08-29,XLU,Utilities,2831.526,34.6,1.2152462249104519
2006-08-29,XLV,Healthcare,1930.188,32.88,0.9522211217716139
2006-08-29,XLY,Consumer discretionary,493.6728,32.8,0.9902986367791288
2006-08-30,XLB,Materials,733.8038,31.68,1.0139406074956088
2006-08-30,XLE,Energy,4591.818,56.06,1.0258110821149677
2006-08-30,XLF,Financials,1742.204,27.1457,1.0186445719185429
2006-08-30,XLI,Industrials,1073.46,32.18,0.9782493913140845
2006-08-30,XLK,Information technology,1569.811,21.27,0.9761538414122195
2006-08-30,XLP,Consumer staples,1503.353,25.5,0.842392335625506
2006-08-30,XLU,Utilities,2816.795,34.42,1.2055249421150562
2006-08-30,XLV,Healthcare,1931.362,32.9,0.9540037068219143
2006-08-30,XLY,Consumer discretionary,493.9738,32.82,0.9931687678938389
2006-08-31,XLB,Materials,743.6443,31.83,1.0192677117700797
2006-08-31,XLE,Energy,4559.874,55.67,1.0157311062098013
2006-08-31,XLF,Financials,1722.534,27.1782,1.0170134824341464
2006-08-31,XLI,Industrials,1079.021,32.25,0.9785619993729244
2006-08-31,XLK,Information technology,1566.026,21.19,0.9719496230830433
2006-08-31,XLP,Consumer staples,1504.532,25.52,0.8398126014551164
2006-08-31,XLU,Utilities,2845.438,34.77,1.2208527334172208
2006-08-31,XLV,Healthcare,1925.491,32.8,0.9516174702424266
2006-08-31,XLY,Consumer discretionary,495.4789,32.92,0.9938910388743469
2006-09-01,XLB,Materials,735.96,32.19,1.0252787440044542
2006-09-01,XLE,Energy,4627.858,56.5,1.021252053677067
2006-09-01,XLF,Financials,1750.247,27.2188,1.0128713657537791
2006-09-01,XLI,Industrials,1021.756,32.48,0.9792077274555084
2006-09-01,XLK,Information technology,1612.045,21.28,0.9692206236328423
2006-09-01,XLP,Consumer staples,1487.125,25.66,0.8399209149299931
2006-09-01,XLU,Utilities,2691.293,34.8,1.2101900907038363
2006-09-01,XLV,Healthcare,1892.61,32.97,0.9511462909282603
2006-09-01,XLY,Consumer discretionary,466.3527,33.19,0.9991675854694341
2006-09-05,XLB,Materials,793.731,32.38,1.0292410377312198
2006-09-05,XLE,Energy,4596.887,57.24,1.0319275460013766
2006-09-05,XLF,Financials,1756.513,27.3163,1.0157365900997228
2006-09-05,XLI,Industrials,1040.233,32.55,0.9807617602568782
2006-09-05,XLK,Information technology,1638.56,21.39,0.9733727141654069
2006-09-05,XLP,Consumer staples,1507.479,25.57,0.836259086928673
2006-09-05,XLU,Utilities,2623.084,34.43,1.1952173644252329
2006-09-05,XLV,Healthcare,1888.922,32.82,0.9466740981946155
2006-09-05,XLY,Consumer discretionary,529.3443,33.29,0.998661835564564
2006-09-06,XLB,Materials,783.9257,31.98,1.0286572554220532
2006-09-06,XLE,Energy,4308.368,55.3,1.0091457338107785
2006-09-06,XLF,Financials,1930.154,27.2269,1.0240741425002442
2006-09-06,XLI,Industrials,1024.536,32.21,0.9845159577712701
2006-09-06,XLK,Information technology,1611.748,21.04,0.9651147607486207
2006-09-06,XLP,Consumer staples,1489.328,25.5,0.8429827384415481
2006-09-06,XLU,Utilities,2584.025,34.3,1.2018746516086227
2006-09-06,XLV,Healthcare,1882.016,32.7,0.9518168287176089
2006-09-06,XLY,Consumer discretionary,522.8249,32.88,0.9996210253345882
2006-09-07,XLB,Materials,775.3462,31.63,1.0204611032179545
2006-09-07,XLE,Energy,4389.753,55.35,1.015133172381691
2006-09-07,XLF,Financials,1945.13,27.0158,1.0205632231732122
2006-09-07,XLI,Industrials,1021.991,32.13,0.9833742830222091
2006-09-07,XLK,Information technology,1602.556,20.92,0.9630600666166254
2006-09-07,XLP,Consumer staples,1476.448,25.41,0.8431806640934689
2006-09-07,XLU,Utilities,2587.792,34.35,1.2068454522241114
2006-09-07,XLV,Healthcare,1868.203,32.46,0.9505045575525376
2006-09-07,XLY,Consumer discretionary,481.687,32.99,1.004883558668536
2006-09-08,XLB,Materials,778.2877,31.75,1.0201117239480515
2006-09-08,XLE,Energy,4232.863,53.95,0.9903303039340965
2006-09-08,XLF,Financials,1993.045,27.1701,1.0237389783835134
2006-09-08,XLI,Industrials,1023.9,32.19,0.9821862038892359
2006-09-08,XLK,Information technology,1615.578,21.09,0.9714911288149495
2006-09-08,XLP,Consumer staples,1463.57,25.54,0.846418174020596
2006-09-08,XLU,Utilities,2553.442,34.35,1.2044822323966091
2006-09-08,XLV,Healthcare,1883.167,32.72,0.9549568274916251
2006-09-08,XLY,Consumer discretionary,486.0673,33.29,1.0139853025658883
2006-09-11,XLB,Materials,729.6417,30.9,0.9928438818861481
2006-09-11,XLE,Energy,3913.628,52.28,0.9589054255051739
2006-09-11,XLF,Financials,1994.236,27.1863,1.0292015436311215
2006-09-11,XLI,Industrials,1024.854,32.22,0.9892176775688332
2006-09-11,XLK,Information technology,1629.367,21.27,0.9844232888984966
2006-09-11,XLP,Consumer staples,1474.458,25.73,0.8561706559132009
2006-09-11,XLU,Utilities,2484.619,34.23,1.203889877577598
2006-09-11,XLV,Healthcare,1872.202,32.93,0.9660308422399093
2006-09-11,XLY,Consumer discretionary,489.8636,33.55,1.026705647424661
2006-09-12,XLB,Materials,706.8824,31.26,0.9957020520299217
2006-09-12,XLE,Energy,3951.265,51.95,0.9432135122111001
2006-09-12,XLF,Financials,2028.327,27.5355,1.0336958300002568
2006-09-12,XLI,Industrials,1024.64,32.52,0.990635379332529
2006-09-12,XLK,Information technology,1657.711,21.64,0.9961122634316499
2006-09-12,XLP,Consumer staples,1460.874,25.74,0.850040479832232
2006-09-12,XLU,Utilities,2580.513,34.05,1.182834536481432
2006-09-12,XLV,Healthcare,1898.803,33.31,0.9697946871663318
2006-09-12,XLY,Consumer discretionary,571.6288,34.33,1.0449776934637462
2006-09-13,XLB,Materials,711.8572,31.48,1.0000492795877285
2006-09-13,XLE,Energy,4359.543,53.03,0.9562911509782841
2006-09-13,XLF,Financials,2120.14,27.7385,1.0366600440288325
2006-09-13,XLI,Industrials,1051.463,32.85,0.9972741933322259
2006-09-13,XLK,Information technology,1614.431,21.64,0.9915310352331018
2006-09-13,XLP,Consumer staples,1424.54,25.55,0.8387631602524227
2006-09-13,XLU,Utilities,2730.828,34.12,1.180188511644351
2006-09-13,XLV,Healthcare,1894.813,33.24,0.9628908576176024
2006-09-13,XLY,Consumer discretionary,589.4715,34.47,1.0435641209168334
2006-09-14,XLB,Materials,628.0079,31.38,0.9979895703837806
2006-09-14,XLE,Energy,3832.182,51.85,0.9412082681458522
2006-09-14,XLF,Financials,2150.786,27.8035,1.0415294892264084
2006-09-14,XLI,Industrials,981.2616,32.7,0.996634101086691
2006-09-14,XLK,Information technology,1626.837,21.69,0.9978526308949152
2006-09-14,XLP,Consumer staples,1444.628,25.68,0.8447442051198465
2006-09-14,XLU,Utilities,2456.278,33.98,1.1760136929687284
2006-09-14,XLV,Healthcare,1865.973,33.2,0.9652251054198056
2006-09-14,XLY,Consumer discretionary,479.6354,34.38,1.0458513432462853
2006-09-15,XLB,Materials,789.0062,31.17,0.9980080478875254
2006-09-15,XLE,Energy,4397.347,51.85,0.938241818308219
2006-09-15,XLF,Financials,2078.54,27.7304,1.0440850651600646
2006-09-15,XLI,Industrials,1078.715,32.73,0.997951485640866
2006-09-15,XLK,Information technology,1662.307,21.7,0.9989330792428144
2006-09-15,XLP,Consumer staples,1456.909,25.58,0.8437532339130229
2006-09-15,XLU,Utilities,2614.514,33.72,1.1752015417858694
2006-09-15,XLV,Healthcare,1892.427,33.14,0.9646397477779217
2006-09-15,XLY,Consumer discretionary,642.7134,34.46,1.0463111565636574
2006-09-18,XLB,Materials,798.6251,31.55,1.0114046915418442
2006-09-18,XLE,Energy,4739.653,53.1,0.9602102436673072
2006-09-18,XLF,Financials,2117.037,27.6979,1.038886078577768
2006-09-18,XLI,Industrials,1081.352,32.81,0.9951291807916012
2006-09-18,XLK,Information technology,1670.217,21.69,0.9981372062322744
2006-09-18,XLP,Consumer staples,1451.213,25.48,0.8426543897925617
2006-09-18,XLU,Utilities,2707.62,33.62,1.1627507571455367
2006-09-18,XLV,Healthcare,1891.855,33.13,0.9602609707327493
2006-09-18,XLY,Consumer discretionary,639.3563,34.28,1.0369458258945035
2006-09-19,XLB,Materials,782.27,31.15,1.001710317835951
2006-09-19,XLE,Energy,4744.081,52.3,0.9455531488703312
2006-09-19,XLF,Financials,2018.251,27.7466,1.044191724568047
2006-09-19,XLI,Industrials,1070.531,32.68,0.994985480007096
2006-09-19,XLK,Information technology,1662.516,21.59,0.9933634364306462
2006-09-19,XLP,Consumer staples,1461.016,25.54,0.8486219015236375
2006-09-19,XLU,Utilities,2905.291,33.69,1.171021087666025
2006-09-19,XLV,Healthcare,1919.596,33.18,0.9648630801264662
2006-09-19,XLY,Consumer discretionary,662.9894,34.35,1.0423602229162388
2006-09-20,XLB,Materials,914.7305,31.42,1.004240307027325
2006-09-20,XLE,Energy,4469.478,50.9,0.9174352495628644
2006-09-20,XLF,Financials,2095.476,27.9334,1.0489101140906607
2006-09-20,XLI,Industrials,1079.714,32.86,0.996604980579943
2006-09-20,XLK,Information technology,1755.288,21.94,1.0083245636235174
2006-09-20,XLP,Consumer staples,1469.596,25.69,0.851094659603225
2006-09-20,XLU,Utilities,2941.347,33.64,1.163455715424903
2006-09-20,XLV,Healthcare,1927.117,33.31,0.9675877653238563
2006-09-20,XLY,Consumer discretionary,667.8146,34.6,1.049191766222306
2006-09-21,XLB,Materials,926.8198,31.14,1.002257653099802
2006-09-21,XLE,Energy,4147.662,51.55,0.9374786184739756
2006-09-21,XLF,Financials,1891.268,27.7385,1.0489272393632556
2006-09-21,XLI,Industrials,1066.273,32.55,0.9883539866447859
2006-09-21,XLK,Information technology,1741.746,21.73,1.0027561203447504
2006-09-21,XLP,Consumer staples,1469.169,25.46,0.8479381451872587
2006-09-21,XLU,Utilities,3046.143,33.59,1.1661646772694436
2006-09-21,XLV,Healthcare,1914.967,33.1,0.9660225877096323
2006-09-21,XLY,Consumer discretionary,664.1474,34.41,1.0468160053434565
2006-09-22,XLB,Materials,916.5939,31.11,1.0031026984028837
2006-09-22,XLE,Energy,4194.123,51.33,0.9353804503729402
2006-09-22,XLF,Financials,1850.104,27.7872,1.0519830906669676
2006-09-22,XLI,Industrials,1033.5,32.39,0.9885868496311099
2006-09-22,XLK,Information technology,1747.526,21.6,0.9979881134817534
2006-09-22,XLP,Consumer staples,1470.323,25.48,0.8509469478594044
2006-09-22,XLU,Utilities,3055.935,33.55,1.1676395556334058
2006-09-22,XLV,Healthcare,1927.486,32.89,0.962246736318847
2006-09-22,XLY,Consumer discretionary,517.4534,34.38,1.048906335461613
2006-09-25,XLB,Materials,747.9987,31.28,1.00006675663993
2006-09-25,XLE,Energy,4338.623,51.4,0.927391980012573
2006-09-25,XLF,Financials,1920.882,28.0714,1.0532561862883978
2006-09-25,XLI,Industrials,1032.832,32.78,0.9911533989731414
2006-09-25,XLK,Information technology,1779.079,21.99,1.0046149122527455
2006-09-25,XLP,Consumer staples,1461.091,25.32,0.8391140568024026
2006-09-25,XLU,Utilities,3098.746,34.02,1.1734995269044513
2006-09-25,XLV,Healthcare,1935.104,33.02,0.9568423374251753
2006-09-25,XLY,Consumer discretionary,455.6104,34.91,1.061815151207639
2006-09-26,XLB,Materials,671.9097,31.9,1.0109898736349257
2006-09-26,XLE,Energy,4386.728,52.53,0.9406568368648535
2006-09-26,XLF,Financials,1934.915,28.2257,1.0485535653275064
2006-09-26,XLI,Industrials,1065.665,33.19,0.9980214429772002
2006-09-26,XLK,Information technology,1812.536,22.13,1.0037544020043732
2006-09-26,XLP,Consumer staples,1462.822,25.35,0.8349731513591676
2006-09-26,XLU,Utilities,2946.422,33.97,1.1612704265821845
2006-09-26,XLV,Healthcare,1936.862,33.05,0.9487029791249686
2006-09-26,XLY,Consumer discretionary,452.4837,35.21,1.0603648103242793
2006-09-27,XLB,Materials,670.4671,31.83,1.0044946896491658
2006-09-27,XLE,Energy,4510.164,53.4,0.9538634085815908
2006-09-27,XLF,Financials,1969.259,28.0958,1.041469656918217
2006-09-27,XLI,Industrials,1093.219,33.27,0.9969342754842057
2006-09-27,XLK,Information technology,1789.828,21.96,0.9967281876797704
2006-09-27,XLP,Consumer staples,1489.911,25.51,0.8374782711883741
2006-09-27,XLU,Utilities,2987.291,34.44,1.1734280173700449
2006-09-27,XLV,Healthcare,1947.141,33.14,0.947925419342298
2006-09-27,XLY,Consumer discretionary,432.3802,35.15,1.0550153234984325
2006-09-28,XLB,Materials,672.3629,31.92,1.0064167435359352
2006-09-28,XLE,Energy,3990.121,53.23,0.9527975635058078
2006-09-28,XLF,Financials,1986.54,28.1932,1.0435105502783188
2006-09-28,XLI,Industrials,1100.776,33.5,1.0007834103648119
2006-09-28,XLK,Information technology,1818.656,22.07,1.0020079989682105
2006-09-28,XLP,Consumer staples,1486.407,25.45,0.8351883554487242
2006-09-28,XLU,Utilities,3025.812,34.33,1.1662242266033034
2006-09-28,XLV,Healthcare,1943.615,33.08,0.9467734988280315
2006-09-28,XLY,Consumer discretionary,432.2571,35.14,1.0534823245311355
2006-09-29,XLB,Materials,702.851,31.64,1.0034564111114104
2006-09-29,XLE,Energy,4011.957,53.45,0.9621471857820246
2006-09-29,XLF,Financials,1972.163,28.112,1.0448956850677282
2006-09-29,XLI,Industrials,1095.519,33.34,0.9968599376805029
2006-09-29,XLK,Information technology,1818.388,22.0,1.001042829404364
2006-09-29,XLP,Consumer staples,1482.319,25.38,0.8327967495650459
2006-09-29,XLU,Utilities,2995.845,33.99,1.1588861360812672
2006-09-29,XLV,Healthcare,1950.078,33.19,0.9535010631210703
2006-09-29,XLY,Consumer discretionary,429.92,34.95,1.0532757118529743
2006-10-02,XLB,Materials,704.1838,31.7,1.0208670974702325
2006-10-02,XLE,Energy,3968.813,52.84,0.9367188756092644
2006-10-02,XLF,Financials,1946.882,28.0471,1.0110843929743945
2006-10-02,XLI,Industrials,1133.917,33.44,1.008091250671693
2006-10-02,XLK,Information technology,1761.483,21.84,1.0268504479885217
2006-10-02,XLP,Consumer staples,1472.39,25.21,0.8346553302382549
2006-10-02,XLU,Utilities,3034.999,34.24,1.1477580772893896
2006-10-02,XLV,Healthcare,1938.915,33.0,0.9464544704452157
2006-10-02,XLY,Consumer discretionary,478.1945,35.03,1.0745309523675213
2006-10-03,XLB,Materials,694.8539,31.28,1.0079782226441074
2006-10-03,XLE,Energy,3632.224,50.9,0.9027457315933397
2006-10-03,XLF,Financials,1966.046,28.3232,1.0233928664455916
2006-10-03,XLI,Industrials,1147.768,33.65,1.0155447410033878
2006-10-03,XLK,Information technology,1771.162,21.96,1.0296056032309426
2006-10-03,XLP,Consumer staples,1491.81,25.24,0.8366444746737552
2006-10-03,XLU,Utilities,2973.492,34.38,1.1537367499061415
2006-10-03,XLV,Healthcare,1944.791,33.1,0.9507515860603851
2006-10-03,XLY,Consumer discretionary,524.6859,35.33,1.0875706696599645
2006-10-04,XLB,Materials,708.4966,31.33,0.9979913197102385
2006-10-04,XLE,Energy,3747.724,51.65,0.9075030507540329
2006-10-04,XLF,Financials,2056.79,28.6642,1.02434288882931
2006-10-04,XLI,Industrials,1226.292,34.15,1.017237434829018
2006-10-04,XLK,Information technology,1848.759,22.3,1.0400702581944261
2006-10-04,XLP,Consumer staples,1510.32,25.51,0.8361240650008317
2006-10-04,XLU,Utilities,2825.082,34.52,1.1449421239682447
2006-10-04,XLV,Healthcare,1961.829,33.39,0.9472240682511434
2006-10-04,XLY,Consumer discretionary,550.1798,35.84,1.0923885560282707
2006-10-05,XLB,Materials,692.7481,31.83,1.010600319133119
2006-10-05,XLE,Energy,3980.11,52.64,0.9175606070736443
2006-10-05,XLF,Financials,2173.813,28.648,1.0202165397296028
2006-10-05,XLI,Industrials,1239.261,34.32,1.0230218418629742
2006-10-05,XLK,Information technology,1837.9,22.29,1.0348784891804568
2006-10-05,XLP,Consumer staples,1517.104,25.41,0.8309742840388136
2006-10-05,XLU,Utilities,2779.949,34.41,1.1348604526409858
2006-10-05,XLV,Healthcare,1945.134,33.39,0.943532959936409
2006-10-05,XLY,Consumer discretionary,519.369,35.94,1.0918789533543904
2006-10-06,XLB,Materials,696.0127,31.98,1.0191089190410945
2006-10-06,XLE,Energy,4097.174,52.69,0.9213703214398733
2006-10-06,XLF,Financials,2257.834,28.5505,1.0184986973560084
2006-10-06,XLI,Industrials,1236.733,34.25,1.0205943911102635
2006-10-06,XLK,Information technology,1838.724,22.3,1.0356381023372834
2006-10-06,XLP,Consumer staples,1508.745,25.27,0.8287831374241831
2006-10-06,XLU,Utilities,2756.045,34.22,1.1285730736007493
2006-10-06,XLV,Healthcare,1937.561,33.26,0.9434819721300626
2006-10-06,XLY,Consumer discretionary,572.1624,35.87,1.0913161072576523
2006-10-09,XLB,Materials,701.6714,32.24,1.0275766376034485
2006-10-09,XLE,Energy,4035.744,51.9,0.9069529154476941
2006-10-09,XLF,Financials,2241.337,28.6317,1.020623500997857
2006-10-09,XLI,Industrials,1238.178,34.29,1.020016723686029
2006-10-09,XLK,Information technology,1848.143,22.36,1.038635892585349
2006-10-09,XLP,Consumer staples,1544.551,25.36,0.8285788616207582
2006-10-09,XLU,Utilities,2780.98,34.19,1.12704393211937
2006-10-09,XLV,Healthcare,1960.035,33.19,0.9389109038555971
2006-10-09,XLY,Consumer discretionary,576.1501,36.12,1.0995775960888035
2006-10-10,XLB,Materials,717.892,32.39,1.0288938047907275
2006-10-10,XLE,Energy,4045.084,52.87,0.9182781693068454
2006-10-10,XLF,Financials,2241.337,28.6317,1.0173745077894698
2006-10-10,XLI,Industrials,1239.983,34.34,1.0198093556723633
2006-10-10,XLK,Information technology,1826.297,22.38,1.0356933644870885
2006-10-10,XLP,Consumer staples,1542.86,25.27,0.8232367810005448
2006-10-10,XLU,Utilities,2815.091,34.44,1.1311085839514707
2006-10-10,XLV,Healthcare,1958.378,33.05,0.9325326576814532
2006-10-10,XLY,Consumer discretionary,672.3264,36.34,1.1011904857093735
2006-10-11,XLB,Materials,711.4644,32.1,1.0211980765693511
2006-10-11,XLE,Energy,3829.928,52.03,0.9079125236403562
2006-10-11,XLF,Financials,2247.926,28.5587,1.017635683638083
2006-10-11,XLI,Industrials,1240.344,34.35,1.020045157120102
2006-10-11,XLK,Information technology,1825.481,22.37,1.0387597745154715
2006-10-11,XLP,Consumer staples,1488.354,25.31,0.8282781147860097
2006-10-11,XLU,Utilities,2821.63,34.52,1.1371454623436887
2006-10-11,XLV,Healthcare,1957.785,33.04,0.934913474638263
2006-10-11,XLY,Consumer discretionary,681.5363,36.25,1.1023832176940587
2006-10-12,XLB,Materials,736.615,32.43,1.0245326302950042
2006-10-12,XLE,Energy,3850.508,53.25,0.9167979710875388
2006-10-12,XLF,Financials,2259.431,28.7048,1.0131352900676114
2006-10-12,XLI,Industrials,1243.888,34.64,1.0193256793466856
2006-10-12,XLK,Information technology,1861.491,22.7,1.046204246837026
